There are 3 types of carbohydrates: Sugars are simple carbohydrates that are easy to digest. They raise blood sugar levels quickly. Starches are complex carbohydrates that are made up of sugars linked together. The speed at which starches are digested by the body into sugar depends on how processed they are and how much fiber the food item contains. Fiber is the part of complex carbohydrates that cannot be digested by the body. It makes you feel full and helps with sugar control by slowing down the passage of food through the digestive system.,11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,11
"Naturally occurring sugar is found in foods like fruits, vegetables, and dairy products. Excessive intake of this sugar can lead to weight gain and suboptimal control of glucose. Examples include fructose found in fruits and lactose found in milk. Added sugar, which includes any sugar or caloric sweetener added to food or beverages during processing or preparation, can also contribute to these issues. Examples of added sugar are molasses and high fructose corn syrup.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,12
"Sugars can be both a natural sugar AND an added sugar. Examples include sucrose (also known as table sugar or granulated sugar) and honey, which are natural sugars commonly added to food and drinks. Avoid food and drinks with “added sugar” (e.g., cakes, sugar-sweetened soft drinks, cookies) and beware of items with “no sugar added” as they may already contain naturally occurring sugar (e.g., fruit juice). Excessive intake of such foods contributes to caloric intake and can lead to weight gain and sub-optimal blood sugar control.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,13
"Starches should make up ¼ of your plate. Choose wholegrain/wholemeal varieties, such as brown rice, as they result in a more gradual rise in blood sugar levels than their refined versions such as white rice. Examples include brown rice, rolled oats, potato with skin on, sweet potato, corn, yam, and legumes such as peas. Minimize foods made from refined grains and processed starchy foods. They tend to be stripped of nutrients and fiber, and can cause a quicker rise in blood sugar levels. Examples include white bread, instant oats, white rice, skinless or mashed potato.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,14
"Dietary fibre can slow carbohydrate digestion and glucose absorption, for better blood sugar control. High fibre foods include vegetables, fruits, and whole-grain products. Increase your fibre intake by switching to these options: brown rice, wholewheat noodles and pasta, wholegrain bread, steel-cut or rolled oats. These contain more dietary fibre than their refined versions and can help manage blood sugar levels.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,15
"The Glycaemic Index (GI) measures how fast food or drink can cause blood sugar levels to rise. It ranks carbohydrates from 0 to 100 based on this impact. The higher the GI, the faster blood sugar levels are expected to rise. Eating foods lower in GI leads to a slower increase in blood sugar over time and reduces the spike in the body's insulin hormone response. This also helps the individual feel full longer.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,16
"There are limitations in relying on GI alone to make healthy food choices. Fat in a food item lowers its GI, so not all low GI food are healthy choices. A diet high in fat and calories may have a low GI, but it increases the risk of weight gain, insulin resistance, and heart disease. Less processed foods have a lower GI. For example, whole fruits have lower GI compared to fruit juice as the skin and pulp have not been removed. Food that is less broken down by cooking has a lower GI. For example, for the same amount of grain, boiled rice has a lower GI compared to porridge which takes longer to cook. In a meal where carbohydrates are mixed with protein and other food types, the GI will be lower. For example, the same amount of rice eaten with meat and vegetable side dishes will have a lower GI than if it were eaten on its own. Many factors can affect the GI of food including: [Missing content]",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,17
"A high fat content in a meal can lower the glycemic index (GI). Meal 2 may have a lower GI due to its high fat content, but it is a high-calorie dish that can lead to weight gain in the long run. The diagram compares the GI of different foods and their impact on blood sugar levels. Meal 1 consists of Yong Tau Foo with vegetables and tofu, while Meal 2 is Economy fried rice. The categories include brown rice, white rice, and porridge.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,18
"Sure! Here is the revised sentence: ""Practical tips and advice for managing diabetes.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,19
"Individuals with diabetes are recommended to have regular meal times every day. For persons on regular insulin treatment and certain oral diabetic medications, it is especially important not to skip or delay meals to prevent the risk of hypoglycemia. You should consult your doctor if you are planning to fast or change your meal times for a prolonged period of time, as your diabetic medication may have to be adjusted accordingly.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,20
"Here are the revised sentences related to diabetes:

- If your schedule does not allow you to take regular meals, discuss with your healthcare team about a diabetic medication regimen that is more suited for your lifestyle.
- If you are planning to substantially reduce the amount of carbohydrates in your meals, you may be at risk of hypoglycemia if you are on insulin or certain oral medications. Discuss with your doctor how your medication can be adjusted to match any change in your diet.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,21
"You can create delicious and healthy meals even if you have diabetes by following these tips:
- Use healthier cooking methods such as steaming, baking, boiling, and grilling.
- Incorporate vegetables as the main dish in your meals, along with fruits, making up 50% of your plate.
- Choose whole grains over refined grains, like replacing white rice with brown rice.
- Opt for lean meat and trim off visible fat before cooking.
- Reduce salt intake and use natural seasonings like herbs and spices instead.
- Use condiments and sauces in moderation.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,22
"Here are some tips for cooking healthy and delicious meals for diabetes management:
- Reduce salt and use natural seasonings like herbs and spices.
- Choose healthier cooking oils such as sunflower, olive, or canola.
- Remove all visible fat before cooking.
- Consider cooking methods like stir-frying, boiling, steaming, grilling, or baking.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,23
"Here are the meaningful sentences related to diabetes-friendly cooking tips:
- Steam dumplings instead of frying.
- Switch to brown rice.
- Control the amount of sodium (e.g., salt and soy sauce).
- Use herbs and spices for healthier cooking.
- Choose Ikan Bakar or Ayam Panggang.
- Use low-fat or skimmed milk in curries and gravies, instead of coconut milk.
- Cook meat together with gravy instead of stir-frying separately.
- Use leaner cuts of meat.
- Use healthier oil options.
- Grill, boil, steam, and bake where possible.
- Use low-fat plain yogurt as a substitute.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,24
"Some tips on how you can make healthier food choices when eating out:

- Plan ahead by looking for food outlets that are part of the Healthier Dining Programme. These outlets offer healthier dishes that are lower in calories, prepared with whole grains or healthier oil, and lower in sugar. Avoid ordering food when you are very hungry to prevent overeating. Check the menu before arriving to plan your meal better.

- Read the menu carefully to see how the food is prepared. Choose foods that are described as 'steamed', 'boiled', 'baked', or 'poached' as they are healthier than foods fried in oil. Avoid dishes that are 'rich' and 'creamy' as they tend to be high in fat.

- Eat until you are 80% full and don't feel pressured to finish everything on your plate. To avoid food wastage, ask to take away any remaining food for later consumption. Remember not to leave cooked food at room temperature for more than 2 hours. Reheat stored cooked food at temperatures above 75°C before consuming.

It can be challenging to maintain a healthy diet when dining out due to the wide variety of food and drink options available.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,25
"Choose healthier options when eating out. For main meals, select a variety of items to make up a balanced meal, including one or two vegetable side dishes and one or two protein-rich items such as tofu, fish, or lean meat. Opt for foods prepared with healthier cooking methods like steamed or baked rather than fried. When it comes to rice, bread, or pasta, choose wholegrain options such as brown rice or multigrain bread. Fresh salads with non-cream based dressings are a good choice. For drinks, request water and ask for less or no added sugar options. Choose drinks with reduced sugar or no sugar, such as those with the Healthier Choice Symbol or Nutri-Grade mark A or B. When it comes to desserts, opt for fresh fruits over fruit juice and consider sharing desserts to control your intake.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,26
"Healthier options at hawker centres include sliced fish, yong tau foo, grilled chicken chop, chapati, and bee hoon soto. Omitting soup can help reduce your salt intake.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,27
"Construct the string into meaningful sentences and remove content unrelated to the topic of diabetes:
•Choose brown rice over white, flavoured, or fried rice.
•Opt for steamed, stewed, braised, or stir-fried dishes instead of deep-fried dishes.
•Order more non-starchy vegetables dishes like kailan, broccoli, or eggplant.
•Limit the amount of gravy and sauce.
•Consider healthier options when selecting dishes from economy rice.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,28
"Tips for eating at a buffet:
- Don’t skip your meals before going for the buffet. Going to a buffet on an empty stomach will cause you to eat more than needed. You can eat a small snack before heading out.
- Check which options are available before you pick up the plate. Choose healthier options and try new food in smaller portions. This will help you make the best choices for yourself.
- Enjoy your meal slowly and don’t rush through it just so that you can eat more. Consuming more food doesn't necessarily mean a better dining experience!",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,29
"Tips for eating healthy during social occasions include having water available to stay hydrated and avoid sugary drinks, asking to take leftovers home if the portion is too large, and limiting alcohol consumption to avoid empty calories and potential hypoglycemia.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,30
"Here is the revised content focusing on diabetes management during festivals and celebrations:

""How can I continue with healthy eating during festivals and celebrations? Eat in moderation, avoid alcohol as much as possible, maintain medication schedule and insulin dosage, plan meals ahead, opt for healthier products, and use healthier cooking methods.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,31
"Peer pressure during social situations is common, and it's okay to communicate your boundaries when you feel pressured to eat something you don't want to. Have some phrases in mind to help practice them politely when a situation calls for it! ""Yes, it looks delicious! But I'm quite full and don't feel like eating it now. Thanks for suggesting anyway.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,32
"Food shopping tips for healthy eating:
- Make a shopping list and plan in advance what you intend to prepare for every meal.
- Avoid food shopping when you are hungry to prevent buying more food than necessary.
- Choose fresh or frozen fruits and vegetables.
- Opt for food items with the Healthier Choice Symbol (HCS), which are healthier options in their category. Remember to consume them in moderation.
- Reduce intake of pre-packaged beverages with Nutri-Grade marks C and D. Look for beverages with Nutri-Grade marks A and B or the HCS logo instead.

For more information on the Nutri-Grade mark, visit https://go.gov.sg/nutri-grade.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,33
"Ingredient lists are listed in descending order according to their weight or amount. Sugar, which can be listed under various names like glucose, sucrose, maltose, fructose, honey, and agave nectar, is also known as golden syrup, corn syrup, rice syrup, maple syrup, invert sugar, fruit juice concentrate, and molasses. Sodium, another common ingredient, can be referred to as monosodium glutamate (MSG), sea salt, rock salt, celery salt, table salt, or Himalayan pink salt. Other ingredients to watch out for include meat extract, stock cubes, baking soda, sodium bicarbonate, soy sauce, and vegetable or yeast extract.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,34
"The Nutrition Information Panel (NIP) provides valuable information about the nutritional value of a food product. This includes details such as serving size, servings per package, energy content, and nutritional components like carbohydrates, sugars, dietary fiber, protein, fats, saturated fats, cholesterol, and sodium. The amount of each nutrient is typically listed in two formats: per 100g or per 100ml, and per serving.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,35
"Understanding food labels is essential for making informed decisions about choosing healthier food products. Food labels provide nutritional information, including the ingredient list and nutrition details, which are particularly useful for making healthier food choices. The net weight indicates the actual weight of the food without packaging, while the ingredient list lists all ingredients in descending order by weight. The nutrition information panel displays the nutrients per serving or per 100g/ml of the food. Usage instructions provide guidance on storing or using the product. Manufacturer's details, such as the name and address, are also included on the label. Date marking, including 'Use by', 'Sell by', and 'Best Use Before' dates, helps determine when the food should be consumed.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,36
"How to read food labels:
- Ingredients list: Pay attention to sugar, which may be listed under another name like sucrose.
- Serving size: Note that the food item may contain more than one serving size.
- Calorie and carbohydrate content are important factors to consider.
- Remember that ""sugar-free"" does not mean carbohydrate-free, as starch also contributes to carbohydrate content.
- Similarly, ""no sugar added"" does not mean no carbohydrates, as the food item may contain naturally occurring sugars or other carbohydrates like starches.
- Fat-free products can still have carbohydrates that contribute to caloric intake.

Nutrition Facts:
- Serving Size: 2/3 cup
- Amount Per Serving:
  - Calories: 220
  - Total Fat: 6g (6% DV)
  - Saturated Fat: 2g (6% DV)
  - Trans Fat: 0g
  - Cholesterol: 0mg
  - Sodium: 120mg (8% DV)
  - Total Carbohydrate: 20g (20% DV)
  - Dietary Fiber: 8g (16% DV)
  - Sugars: 18g
  - Protein: 6g
- % Daily Value:
  - Vitamin A: 20%
  - Calcium: 6%
  - Vitamin C: 6%
  - Zinc: 16%",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,37
"Here are the meaningful sentences related to diabetes from the provided content:
- High-fiber foods (≥ 4g per serving) can slow the rise of blood sugar.
- Foods low in total fat (≤ 3g per 100g or ≤ 1.5g per 100ml) and saturated fat (≤1.5g per 100g or ≤ 0.75g per 100ml) reduce the risk of heart disease.
- Choose low sodium foods (≤ 120mg per 100g). Eating too much sodium can increase blood pressure.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,38
"Nutrition Information for Bread A:
- Servings per package: 7
- Serving size: 2 slices (60g)
- Per serving: 
  - Energy: 145 kcal
  - Protein: 7.4 g
  - Total fat: 1.4 g
  - Saturated fat: 0.7 g
  - Trans fat: 0 g
  - Cholesterol: 0 mg
  - Carbohydrate: 28 g
  - Dietary fibre: 3.6 g
  - Sodium: 206 mg

Nutrition Information for Bread B:
- Servings per package: 7
- Serving size: 2 slices (75g)
- Per serving: 
  - Energy: 157 kcal
  - Protein: 6.3 g
  - Total fat: 3.7 g
  - Saturated fat: 1.0 g
  - Trans fat: No data
  - Cholesterol: 0 mg
  - Carbohydrate: 26.3 g
  - Dietary fibre: 1.9 g
  - Sodium: 142 mg

Comparison:
- Bread A contains lower fat, lower saturated fat, and higher dietary fibre than Bread B.
- To make a fair comparison, use values in the ""per 100g"" column as the serving sizes differ.
- Therefore, Bread A is a healthier choice compared to Bread B.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,39
"Constructed sentences:
1. Avoid placing unhealthy snacks on your kitchen counter. Replace with healthier alternatives like fruits and wholegrain bread.
2. Ensure fresh produce is at eye level for easier access.
3. Create a shopping list to keep you in check and avoid temptations.
4. Use smaller plates and bowls to help control portion sizes and reduce calorie intake.
5. Shop around supermarket perimeters to avoid the snack aisles located in the middle aisles.
6. Avoid shopping when hungry to prevent unhealthy decisions or bingeing.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,40
"Sugar substitutes are sweeteners that can be used instead of sugar, such as table sugar and honey. They come in two categories: Nutritive Sweeteners, also known as caloric sweeteners, are digestible and contribute to calories. Sugar alcohol is a commonly used nutritive sweetener. Examples of sugar substitutes include allulose, xylitol, sorbitol, and palatinose.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,41
"Sugar substitutes, also known as non-nutritive sweeteners, do not contribute to calories. They can be artificial or natural. Artificial sweeteners like aspartame and sucralose are produced in the laboratory, while natural sweeteners like stevia and monk fruit are found in nature. While sugar substitutes are not necessary for managing diabetes, they can be used to sweeten foods in small amounts, preferably as part of a meal.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,42
"Sure! Here is a revised sentence: ""Physical activity is important for maintaining good health.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,43
Sure! It seems like there might be some missing information in your request. Could you please provide more context or details so I can help you construct meaningful sentences related to diabetes and physical activity?,11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,44
For individuals with diabetes.,11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,45
"Exercise is important for your general health and well-being. If you have diabetes, you can still exercise if you take some precautions, depending on your type of diabetes, pre-exercise glucose level, medication and timing, recent food intake, and general health condition.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,46
"Step 1: Determine mobility level
- If the patient is a wheelchair user, skip Step 1 and proceed to Step 2

Step 2: Determine activity level
- Sedentary: Seldom exercise
- Semi-active: Some exercise
- Active: Regular exercise 30 minutes, 3 times per week, at moderate intensity to high intensity for the past 3 months

Relevant questions to determine activity level:
- Do you have any difficulty standing up from a seated position without using your arms?
- Do you have any difficulty walking for about 1 bus stop (~400m) without resting and using walking aids?
- Do you have any difficulty climbing up 10 steps without resting, using handrails or walking aids?
- Do you have any difficulty getting up from the floor without using furniture or other aids?

Appropriate exercises for individuals with diabetes may vary based on their mobility and activity levels.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,47
"Here are the exercise options based on your activity level and mobility status:

- Sedentary: 1A, 2A, 3A1B, 2B, 3B
- Semi-active: 1C, 2C, 3C
- Active: Full mobility
- Limited mobility: Wheelchair users

This assessment tool is designed to help individuals calibrate their physical activity based on their mobility and activity levels. To determine the appropriate exercises for you, complete steps 1 to 3 and identify the relevant handouts for your category. If you are a wheelchair user, skip Step 1 and proceed to Step 2.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,48
"Exercise recommendations for managing diabetes include aiming to exercise 3 to 7 days per week. Aerobic and stretching exercises can be done every day, with strength training on alternate days. Aim for moderate intensity, where you can talk but can't sing while exercising. It is recommended to aim for an average of 150-300 minutes of exercise per week or 30 minutes of exercise for 5 days per week. Including a combination of aerobic, resistance, and flexibility exercises is important. You can also progress to include other types of exercises such as balance, agility, and power training.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,49
"Here are some tips for exercising safely with diabetes:
- Start slow if you have not been physically active.
- Wear comfortable clothing and appropriate footwear, such as well-fitted shoes with adequate support.
- Check your feet for wounds before and after exercising.
- Exercise at a cooler time, like mornings or evenings, or in a cooler environment.
- Bring along healthy snacks or sugar-containing sweets in case of hypoglycemia (low blood sugar).
- Stay hydrated.
- Exercise with family and friends.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,50
"To exercise safely with diabetes, it's important to listen to your body and be aware of symptoms like hunger, hand tremors, an abnormally fast heartbeat, difficulty breathing, fatigue, mood changes (such as anxiety, irritability, or nervousness), dizziness, headaches, and pain (especially in the chest or abdomen). If you experience symptoms of hypoglycemia (low blood sugar of < 4 mmol/L), it's crucial to rest or stop exercising. Remember to delay or postpone exercise if you're feeling unwell.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,51
"Regular physical activity benefits you in many ways. It improves productivity, boosts attention, memory, and creativity. It also improves overall mood, reduces stress, and improves mental health. Regular physical activity increases health benefits, reduces the risk of colon cancer, heart diseases, diabetes, and high blood pressure. It also increases fitness levels, improves strength, and stamina.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,52
"Recommended guidelines for physical activity include at least moderate intensity for 150-300 minutes per week, according to the Singapore Physical Activity Guidelines 2022. It is also recommended to engage in muscle-strengthening activities at least two days per week.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,53
"For an 80kg individual, you can't out-exercise a bad diet. To burn off 320 calories, it would take about 39 minutes of walking. To burn off 792 calories, it would take about 1 hour and 35 minutes of walking.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,54
"Taking small steps towards an active lifestyle can greatly benefit your health. Make it a habit to do a few of these activities throughout your day: brisk walk for 10 minutes, walk around every hour, take 10,000 steps daily, get off one bus stop earlier and walk, and exercise with family and friends. These simple changes can help improve your overall well-being.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,55
"Improving your fitness and performance gradually is important in the progression of aerobic exercise. Once you’re ready, you can add more structure into your routine. You can progress to higher intensities of exercise based on your individual exercise tolerance. There are 3 methods for challenging your aerobic fitness: increasing your speed, increasing your resistance, and increasing your duration. For example, you can increase your speed by walking on a treadmill at 3.5km/h, then progressing to 3.8km/h and 4.2km/h. You can also increase your resistance by lifting hand weights, starting from 0.5kg and gradually increasing to 1kg and 1.5kg. Another method is to increase your duration, such as going for a walk for 20 minutes, then progressing to 30 minutes and 40 minutes.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,56
"Here are the meaningful sentences related to diabetes from the provided text:

- Exercise and pain management
- Post-exercise muscle soreness
- Normal and expected discomfort occurs between 24 and 48 hours after activity (especially if you are new to the activity).
- Usually resolves on its own.
- If it is excessive in intensity or persists longer than 2-3 days, consider reducing the duration or intensity of your exercise.
- Injury management (for minor sprains and strains)
- Rest: Do so for 48-72 hours; avoid excessive movement to the injured area.
- Ice: Apply for 10-15 mins to the affected area. Precautions: use a towel – do not apply directly against your skin; do not apply onto open wounds; check your skin integrity and condition after applying ice.
- Elevate: If possible, keep the injured area elevated to reduce swelling.
- Seek medical attention if the injury does not improve.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,57
"Exercise and pain management for those with peripheral vascular disease is important. When experiencing claudication pain, it is recommended to only exercise to the point of moderate pain, which is typically rated as a 3 out of 4 on the Claudication Pain Scale. If moderate pain is reached, it is advised to sit and rest intermittently until the pain is completely alleviated before resuming exercise. Claudication pain refers to pain in the thigh, calf, or buttocks that occurs when walking, potentially causing limping. The Claudication Pain Scale ranges from 0 to 4, with 0 indicating no pain and 4 representing severe, excruciating pain.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,58
"Hypoglycaemia can make you feel unwell and may require assistance if you had an episode in the last 24 hours. If you are exercising alone or doing potentially unsafe activities, it's important to have 15g of fast-acting sugars like dextrose powder, soft drinks, fruit juice, or sweets. Remember to check your blood sugar level after 15 minutes and monitor it before exercising. For individuals with Type 2 Diabetes, it's recommended to delay exercise if experiencing hypoglycaemia and follow the 15/15 rule. If your blood sugar level is below 4.0 mmol/L, it's advised not to exercise. For individuals with Type 1 diabetes, please consult your healthcare provider for advice.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,59
"Here is the revised content focusing on diabetes-related information:

- Exercise with caution.
- Have a light snack (15 - 30g of long-acting sugars, e.g., 3 pieces of biscuits and milo) and wait 15 minutes before exercising.
- If exercising duration is more than 30 minutes, consume additional carbohydrates.
- Monitor your blood sugar before exercising.
- For individuals with Type 2 Diabetes.
- For individuals with Type 1 diabetes, please seek advice from your health provider.
- Note: If you are on insulin and/or sulphonylurea, have 15g of fast-acting sugars on standby due to a higher risk of hypoglycemia occurring with exercise.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,60
"Monitor your blood sugar before exercising. For individuals with Type 2 Diabetes, it is important to check your blood sugar levels regularly. If you have Type 1 diabetes, please seek advice from your health provider. In case of hypoglycemia, follow the 15/15 Rule and check your blood sugar level after 15 minutes. Certain exercises can cause a temporary increase in blood sugar levels due to the stress on the body releasing hormones like adrenaline and cortisol. Examples of exercises that may lead to a temporary increase include sprinting and powerlifting. If your pre-exercise glucose level was not excessively high, a small increase lasting 1-2 hours is usually not a concern. Before exercising, have a light snack with long-acting sugars and wait 15 minutes. If your exercise duration is over 30 minutes, consider consuming additional carbohydrates. Remember to monitor your blood sugar levels throughout your exercise routine.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,61
"Good range! Go ahead with your exercise, but monitor signs and symptoms throughout as you do so. If your session lasts longer than 60 mins, you may need additional carbs. Monitor your blood sugar before exercising. For individuals with Type 2 Diabetes, blood sugar levels between 5.6 to 15 mmol/L are good to go! Note: If you are on insulin and/or sulphonylurea, standby 15g of fast-acting sugars due to a higher risk of hypoglycemia occurring with exercise.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,62
"Monitor your blood sugar before exercising. For individuals with Type 2 Diabetes, blood sugar levels between 5.6 to 15 are good to go! If you are on insulin and sulphonylureas, it is best to consult a physiotherapist for a guided exercise session before determining the appropriate blood sugar levels for exercise.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,63
"If you are feeling well and have taken your usual medications, proceed to exercise with caution. Monitor your blood sugar before exercising. For individuals with Type 2 Diabetes, please seek advice from your health provider.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,64
